x,y,z
-0.0426367,0.0801758,0.941621
-0.0414648,0.0841211,0.942578
-0.0425,0.0822852,0.939883
-0.040332,0.0760352,0.941484
-0.0402148,0.0783984,0.940137
-0.040918,0.0801562,0.939512
-0.037832,0.0807812,0.940352
-0.0364453,0.0837109,0.938652
-0.0391406,0.0849414,0.938809
-0.0379688,0.0827539,0.938145
-0.0388086,0.0790234,0.936562
-0.0387891,0.0798633,0.936406
-0.0383594,0.0807227,0.936621
-0.0377539,0.080293,0.93916
-0.0363867,0.0821094,0.938242
-0.037207,0.0845898,0.940215
-0.0386523,0.0823242,0.942402
-0.0373438,0.0815039,0.943125
-0.0339258,0.0823633,0.942813
-0.0352734,0.0789258,0.941699
-0.0339062,0.0804102,0.939941
-0.0336133,0.0819336,0.943516
-0.0394531,0.0806445,0.945332
-0.0405469,0.0800391,0.943496
-0.0402148,0.0814648,0.939512
-0.0380469,0.0835547,0.941348
-0.0388672,0.0851172,0.945898
-0.0389258,0.0814258,0.945
-0.0363281,0.0807812,0.942715
-0.0343555,0.0805469,0.941445
-0.0347852,0.0767383,0.94082
-0.0348828,0.0792773,0.941699
-0.0344141,0.0863281,0.944922
-0.0301172,0.0833789,0.944941
-0.0342773,0.0791602,0.945742
-0.0379688,0.0791406,0.947695
-0.0370313,0.0816602,0.945762
-0.0346484,0.0836328,0.944004
-0.0370898,0.0831836,0.942168
-0.0363281,0.0805859,0.943809
-0.031582,0.0827148,0.94668
-0.0308398,0.0818555,0.950996
-0.0338867,0.0782031,0.949141
-0.035293,0.0813477,0.947422
-0.0333984,0.0848633,0.947598
-0.030957,0.0814844,0.949551
-0.0333789,0.0813867,0.948301
-0.0345117,0.0816211,0.951055
-0.0356641,0.0850977,0.953145
-0.034668,0.0839648,0.953105
-0.0381836,0.0818164,0.955
-0.0371484,0.0839453,0.953301
-0.0375,0.0808789,0.951602
-0.0349609,0.0813867,0.954277
-0.0323242,0.0786914,0.956074
-0.0304492,0.0796875,0.956543
-0.0326367,0.0795117,0.958066
-0.0332031,0.0775195,0.958047
-0.0322461,0.0783594,0.960078
-0.0336133,0.0805469,0.961055
-0.0314258,0.0786133,0.960234
-0.0312305,0.0800781,0.961094
-0.034375,0.0794727,0.962539
-0.0333594,0.0812109,0.963555
-0.0292188,0.078418,0.960371
-0.0280859,0.0748438,0.960313
-0.0343555,0.0769141,0.959004
-0.0351758,0.0775781,0.96123
-0.0312695,0.0778711,0.961445
-0.0302148,0.0792188,0.963672
-0.0307031,0.0782422,0.96627
-0.0299219,0.0774805,0.967266
-0.0330859,0.0774414,0.963848
-0.0330664,0.0789453,0.964629
-0.0340625,0.0761133,0.965137
-0.0301172,0.0759766,0.963457
-0.0282031,0.0795508,0.964883
-0.0298828,0.0740039,0.968105
-0.0261133,0.0742969,0.969063
-0.0267578,0.0771094,0.968066
-0.029082,0.0793359,0.965566
-0.0338867,0.0742773,0.965156
-0.033457,0.0749023,0.964277
-0.032168,0.0767383,0.963809
-0.0305469,0.0788086,0.964512
-0.0316992,0.077168,0.967969
-0.0347266,0.0775391,0.97252
-0.033125,0.0783203,0.970156
-0.0305273,0.0766797,0.967813
-0.0310742,0.0744727,0.967031
-0.0310742,0.0758203,0.966309
-0.0323242,0.0735742,0.968945
-0.0313281,0.0752734,0.968301
-0.0294141,0.0739258,0.967207
-0.0303125,0.0746094,0.968242
-0.0318555,0.0749023,0.968594
-0.0301953,0.0733594,0.968105
-0.0308203,0.0732617,0.96998
-0.0342773,0.0774805,0.971855
-0.0355078,0.0763477,0.972031
-0.0338672,0.0716602,0.971914
-0.0333789,0.070957,0.972754
-0.0354688,0.0720313,0.971914
-0.0316602,0.0783594,0.971875
-0.0290234,0.0736719,0.971543
-0.0288086,0.0703516,0.972441
-0.0317578,0.0691016,0.972285
-0.0328906,0.0692578,0.971699
-0.0345312,0.0687305,0.971953
-0.0344531,0.0691797,0.969961
-0.0328516,0.0754297,0.970137
-0.0322656,0.0718164,0.973633
-0.0316016,0.0700586,0.972832
-0.0321484,0.0664844,0.969141
-0.0320703,0.0663086,0.970527
-0.0342383,0.0689063,0.971309
-0.0336523,0.0710156,0.972305
-0.0301172,0.0687891,0.972461
-0.0302148,0.0668555,0.971191
-0.0281055,0.0667188,0.970234
-0.028418,0.0667773,0.971484
-0.0315039,0.0669336,0.970684
-0.0324609,0.0662305,0.971309
-0.0324805,0.0679297,0.973008
-0.0333398,0.0685742,0.972793
-0.0308789,0.0705859,0.974805
-0.0311914,0.0697461,0.975781
-0.0333398,0.0664648,0.974668
-0.0348047,0.0663672,0.973477
-0.0330664,0.0654688,0.972695
-0.0306445,0.0666211,0.970938
-0.0350195,0.06875,0.973535
-0.0342773,0.0658984,0.975527
-0.0318555,0.0632812,0.97252
-0.0329102,0.0624023,0.971074
-0.0335547,0.0651367,0.9725
-0.0356445,0.0666406,0.97166
-0.0343945,0.0673242,0.971992
-0.0334766,0.0640625,0.97084
-0.0341797,0.0637695,0.971328
-0.034707,0.0669141,0.972109
-0.0320117,0.0672852,0.971406
-0.0319531,0.0657617,0.973242
-0.035,0.0639258,0.975762
-0.0330469,0.0639453,0.97168
-0.0276172,0.0629297,0.972012
-0.0298633,0.0649023,0.972656
-0.0356641,0.0666016,0.972422
-0.032832,0.067207,0.973711
-0.0346484,0.0658789,0.973203
-0.0326953,0.0635938,0.973516
-0.0286719,0.0633789,0.972109
-0.0341602,0.0624219,0.970195
-0.031582,0.0616016,0.969297
-0.0310742,0.0614844,0.969219
-0.0301758,0.0615625,0.967871
-0.0367969,0.0593555,0.968301
-0.037832,0.0606055,0.97043
-0.0316211,0.0617383,0.970684
-0.0323828,0.061875,0.970313
-0.0368164,0.0620117,0.969375
-0.0364453,0.0607813,0.966992
-0.035332,0.0613086,0.96627
-0.034082,0.0608594,0.967363
-0.0302148,0.0622461,0.96875
-0.0325195,0.0608594,0.966445
-0.0346289,0.0581055,0.967441
-0.0320312,0.0616992,0.968184
-0.0344922,0.0611328,0.967598
-0.0318359,0.0608398,0.969063
-0.0332617,0.0576758,0.968438
-0.0338281,0.0569141,0.969004
-0.0359766,0.0569531,0.968516
-0.0345703,0.059043,0.970273
-0.0320508,0.0579297,0.971582
-0.0319727,0.0569531,0.973457
-0.0286914,0.0556836,0.970508
-0.0328711,0.0585547,0.965273
-0.032207,0.0570312,0.963809
-0.0338086,0.0512891,0.964453
-0.0317969,0.0532227,0.964102
-0.0313281,0.055332,0.964961
-0.0285547,0.0544922,0.967246
-0.0321289,0.0567187,0.963984
-0.0302539,0.0536133,0.965176
-0.0305273,0.0578516,0.965566
-0.0330469,0.0589648,0.962656
-0.0356641,0.0538281,0.961562
-0.0366211,0.0517188,0.962578
-0.0382422,0.0552539,0.962871
-0.0332031,0.0496875,0.962539
-0.0296094,0.0485742,0.961699
-0.0328711,0.058125,0.96166
-0.0320703,0.0531445,0.958906
-0.0288086,0.048418,0.957539
-0.032832,0.0574609,0.959824
-0.0316016,0.0591602,0.960332
-0.0309961,0.0532031,0.957051
-0.0305859,0.0521289,0.954219
-0.0333008,0.0499219,0.957031
-0.037168,0.0533789,0.961094
-0.0368164,0.0576367,0.961113
-0.0350195,0.0543164,0.95918
-0.0342578,0.0461523,0.957207
-0.03375,0.0477734,0.955703
-0.0349609,0.0546094,0.958066
-0.0340234,0.0581445,0.95877
-0.0329492,0.0522461,0.959941
-0.0375586,0.0512891,0.955742
-0.0363867,0.0567578,0.951699
-0.0336133,0.0514648,0.953105
-0.032793,0.0531641,0.955
-0.0339062,0.057832,0.953984
-0.0334961,0.0606641,0.95459
-0.0336523,0.056543,0.955625
-0.0339258,0.0561133,0.954238
-0.030918,0.0592383,0.954395
-0.0314258,0.0556836,0.955469
-0.0314063,0.0518945,0.958281
-0.0340625,0.0519336,0.953184
-0.0328516,0.0511914,0.95332
-0.0372852,0.0566406,0.955156
-0.0369141,0.0569336,0.95332
-0.0375781,0.0554297,0.953477
-0.0324609,0.0545117,0.952324
-0.029668,0.0511133,0.949688
-0.0307031,0.0533398,0.950996
-0.0340039,0.0570117,0.954805
-0.0319531,0.0552148,0.956777
-0.0346484,0.0532617,0.954512
-0.0331836,0.051875,0.951973
-0.0338867,0.0555469,0.950273
-0.0306445,0.0555859,0.952363
-0.0323047,0.0577539,0.953828
-0.0309961,0.0586328,0.954375
-0.0280273,0.0552539,0.953906
-0.0301758,0.0578516,0.952344
-0.0289648,0.0589648,0.952383
-0.0311133,0.0585352,0.95168
-0.0333203,0.0586328,0.951562
-0.0296094,0.0596484,0.949629
-0.0307422,0.0551172,0.952383
-0.035625,0.053125,0.952773
-0.0358203,0.0572852,0.953027
-0.0323047,0.0576953,0.954863
-0.0295703,0.0574609,0.95084
-0.0279688,0.0557227,0.951016
-0.0296484,0.0564844,0.953105
-0.0325391,0.0576953,0.955039
-0.0303516,0.0592383,0.956172
-0.0326367,0.0586328,0.951855
-0.0328711,0.0588281,0.949336
-0.0339258,0.0524023,0.948164
-0.0308789,0.0548633,0.951328
-0.0305469,0.0585938,0.952207
-0.0298828,0.0588672,0.95125
-0.0331445,0.0581445,0.951816
-0.0355469,0.0581055,0.952793
-0.0357227,0.0599023,0.954082
-0.0334375,0.0573047,0.954355
-0.0345898,0.0611719,0.955645
-0.0350586,0.0627734,0.954199
-0.0343945,0.0610352,0.950234
-0.0365625,0.0607617,0.950195
-0.0314648,0.0588086,0.951816
-0.028418,0.0596484,0.956348
-0.0307031,0.0593359,0.955039
-0.0344141,0.0563672,0.951504
-0.0301172,0.0599609,0.949473
-0.0287305,0.0607617,0.949121
-0.0333789,0.0588477,0.952129
-0.033418,0.0591602,0.957148
