x,y,z
-0.0544141,0.125879,0.958066
-0.0586133,0.12625,0.957285
-0.0583594,0.123691,0.955547
-0.0602734,0.126055,0.95668
-0.0569141,0.130977,0.96084
-0.0573437,0.132168,0.9625
-0.0563672,0.135137,0.966465
-0.0568359,0.13627,0.969648
-0.0596289,0.135879,0.972832
-0.0572266,0.128379,0.970742
-0.0568359,0.124297,0.971895
-0.0587891,0.125742,0.973047
-0.0588477,0.122734,0.973984
-0.0596289,0.122031,0.968965
-0.0612109,0.124551,0.969004
-0.05625,0.117051,0.967793
-0.0515039,0.114316,0.962793
-0.0532617,0.120938,0.958555
-0.0570117,0.125703,0.961582
-0.0563086,0.124766,0.961621
-0.0547852,0.127227,0.957852
-0.0588086,0.130664,0.958711
-0.059375,0.131016,0.958418
-0.0608594,0.131348,0.960039
-0.0631641,0.133281,0.96373
-0.0620117,0.131797,0.967949
-0.0598047,0.129141,0.969551
-0.0611328,0.130371,0.96998
-0.0624023,0.129395,0.969434
-0.0591992,0.127207,0.969961
-0.0614648,0.120449,0.967383
-0.0589648,0.121387,0.966973
-0.0566602,0.115977,0.963379
-0.0549609,0.113008,0.956738
-0.0532422,0.118438,0.956367
-0.0551367,0.126582,0.959004
-0.0563477,0.128105,0.956465
-0.0556836,0.125605,0.953926
-0.0562109,0.130352,0.955508
-0.0580664,0.129023,0.95752
-0.065332,0.128418,0.95959
-0.0650781,0.135195,0.963496
-0.0612109,0.134395,0.969883
-0.0601953,0.127207,0.967559
-0.0583398,0.127832,0.967383
-0.0608203,0.124258,0.96877
-0.0621484,0.121289,0.96752
-0.0592773,0.121074,0.967246
-0.0573828,0.125703,0.966367
-0.0557617,0.121211,0.963457
-0.0526367,0.119297,0.958496
-0.0551367,0.124609,0.955488
-0.0583203,0.128789,0.956152
-0.0573828,0.12623,0.956367
-0.0536523,0.125352,0.956172
-0.0559766,0.127324,0.958105
-0.0599805,0.12707,0.957656
-0.0606445,0.132949,0.957793
-0.0632422,0.136094,0.961562
-0.0610938,0.133945,0.964004
-0.0572852,0.12877,0.965801
-0.0615039,0.128789,0.966816
-0.0636914,0.128379,0.969297
-0.057168,0.124805,0.968027
-0.0573633,0.121719,0.966738
-0.0533203,0.123086,0.965059
-0.0555273,0.121816,0.962109
-0.0556836,0.120371,0.959629
-0.0528516,0.125605,0.954727
-0.0561328,0.127949,0.95377
-0.0549023,0.12459,0.953809
-0.0567578,0.126582,0.951016
-0.0585742,0.13041,0.954609
-0.0587891,0.133301,0.960039
-0.0576562,0.132949,0.961797
-0.0557813,0.133672,0.960703
-0.0577539,0.132012,0.96627
-0.0588867,0.130195,0.969746
-0.0580469,0.129434,0.97041
-0.0572461,0.128418,0.969805
-0.0595703,0.125527,0.96875
-0.0595313,0.124316,0.967344
-0.0572852,0.12541,0.965859
-0.0501367,0.120625,0.963301
-0.0487695,0.11916,0.956133
-0.0512305,0.123633,0.957012
-0.0554492,0.130488,0.957773
-0.0608008,0.130078,0.956289
-0.0597266,0.129707,0.954277
-0.0578711,0.13291,0.956211
-0.0603516,0.135664,0.961914
-0.0587891,0.135488,0.962187
-0.0571289,0.135449,0.963301
-0.061582,0.134219,0.966758
-0.0614453,0.132539,0.968477
-0.0576953,0.129961,0.966641
-0.0541992,0.130488,0.967148
-0.0551367,0.12957,0.96584
-0.0588281,0.124082,0.967422
-0.0583008,0.12334,0.965566
-0.0522461,0.121289,0.962715
-0.0523633,0.118691,0.96
-0.0545313,0.124023,0.956621
-0.056582,0.128203,0.954258
-0.0575,0.124629,0.955293
-0.0587109,0.126523,0.954355
-0.0574414,0.13373,0.956016
-0.0576758,0.13541,0.959863
-0.0608984,0.132383,0.9625
-0.0622852,0.13623,0.964551
-0.0602734,0.133867,0.967598
-0.0570312,0.13123,0.971777
-0.0561328,0.133164,0.970234
-0.0586133,0.133555,0.972441
-0.0575781,0.12916,0.970117
-0.0592188,0.12209,0.968848
-0.053125,0.123047,0.968652
-0.0572852,0.120449,0.964902
-0.0595117,0.119277,0.958027
-0.0596094,0.122637,0.957031
-0.0591406,0.129688,0.960508
-0.0549609,0.128633,0.960703
-0.0516211,0.134355,0.957852
-0.0541992,0.138828,0.959492
